rxTime,wn,tow,decimals,posX,posY,posZ
1426044129.42592,2357,530529,0.425919241039082,307784488.450737,-258443012.403278,-14705488.6496874
1426044130.42592,2357,530530,0.425919241039082,307857981.94937,-258538946.113316,-14709059.8193339
1426044131.42592,2357,530531,0.425919241039082,307802826.801102,-258530959.294598,-14708284.1887797
1426044132.42592,2357,530532,0.425919241039082,307763431.56946,-258535777.179183,-14708083.6906334
1426044133.42592,2357,530533,0.425919241039082,307820978.837125,-258618883.706357,-14711122.8232473
1426044134.42592,2357,530534,0.425919241039082,307727939.369481,-258580266.588868,-14709064.1269794
1426044135.42592,2357,530535,0.425919241039082,307697539.431682,-258592287.384318,-14709121.2770535
1426048448.42592,2357,534848,0.425919241039082,215855588.076801,-339304380.380477,-16736713.8171448
1426048449.42592,2357,534849,0.425919241039082,215831934.058546,-339320256.43649,-16736923.0447897
1426048450.42592,2357,534850,0.425919241039082,215824724.510432,-339360525.854852,-16738991.2028027
1426048451.42592,2357,534851,0.425919241039082,215791461.852787,-339362232.288039,-16738985.5082681
1426048452.42592,2357,534852,0.425919241039082,215764974.68467,-339373862.088053,-16739523.6444907
1426048453.42592,2357,534853,0.425919241039082,215736939.172575,-339382837.644298,-16738982.0848908
1426048454.42592,2357,534854,0.425919241039082,215709609.752297,-339393227.344749,-16739162.9566787
1426048455.42592,2357,534855,0.425919241039082,215686542.029072,-339409973.02905,-16739916.585904
1426048456.42592,2357,534856,0.425919241039082,215673477.135251,-339441776.642899,-16740913.1521161
1426048457.42592,2357,534857,0.425919241039082,215634299.571593,-339434239.291366,-16740480.1308105
1426048458.42592,2357,534858,0.425919241039082,215623521.06753,-339469321.68054,-16742856.7079501
1426048459.42592,2357,534859,0.425919241039082,215609465.537403,-339499724.726052,-16743291.2900956
1426048460.42592,2357,534860,0.425919241039082,215568882.754864,-339490054.168295,-16742407.3095198
1426048461.42592,2357,534861,0.425919241039082,215559729.590614,-339527548.786908,-16744160.3440659
1426048462.42592,2357,534862,0.425919241039082,215526765.267109,-339529660.070091,-16743793.3060848
1426048463.42592,2357,534863,0.425919241039082,215500418.279095,-339541200.822592,-16743930.7468363
1426048464.42592,2357,534864,0.425919241039082,215470857.799443,-339548246.751779,-16743811.963185
1426048465.42592,2357,534865,0.425919241039082,215449383.904947,-339567378.934681,-16744627.0389219
1426048466.42592,2357,534866,0.425919241039082,215440604.896565,-339605422.925377,-16746759.6528844
1426048467.42592,2357,534867,0.425919241039082,215417042.996795,-339621480.781983,-16747167.6146911
1426048468.42592,2357,534868,0.425919241039082,215389108.302156,-339630857.558548,-16747585.2601375
1426048469.42592,2357,534869,0.425919241039082,215370808.903117,-339654809.434832,-16748463.311257
1426048470.42592,2357,534870,0.425919241039082,215334300.189559,-339651343.100101,-16747765.9293549
1426048471.42592,2357,534871,0.425919241039082,215312852.193825,-339670388.448958,-16747960.3784659
1426048472.42592,2357,534872,0.425919241039082,215285933.436503,-339681316.501249,-16748257.1334816
1426048473.42592,2357,534873,0.425919241039082,215274981.812023,-339716380.497107,-16750075.0775175
1426048474.42592,2357,534874,0.425919241039082,215246341.620823,-339724612.16315,-16750438.1227734
1426048475.42592,2357,534875,0.425919241039082,215205757.194599,-339714967.086592,-16749062.6828823
1426048476.42592,2357,534876,0.425919241039082,215197741.926844,-339754393.411384,-16751570.2596827
1426048477.42592,2357,534877,0.425919241039082,215184915.444233,-339786543.846918,-16752722.8810206
1426048478.42592,2357,534878,0.425919241039082,215134594.788066,-339762050.461626,-16750897.6604832
1426048479.42592,2357,534879,0.425919241039082,215133779.023444,-339812405.810954,-16753574.2018458
1426048480.42592,2357,534880,0.425919241039082,215101315.829671,-339815016.114902,-16753321.8109069
1426048481.42592,2357,534881,0.425919241039082,215082951.027815,-339838826.414631,-16753913.6975193
1426048482.42592,2357,534882,0.425919241039082,215061009.321504,-339857174.025396,-16755219.1176666
1426048483.42592,2357,534883,0.425919241039082,215030556.074369,-339862715.282022,-16754714.3605342
1426048484.42592,2357,534884,0.425919241039082,214995587.188586,-339861425.341236,-16753653.8133447
1426048485.42592,2357,534885,0.425919241039082,214979543.507097,-339888826.087291,-16754953.2735541
1426048486.42592,2357,534886,0.425919241039082,214953699.204236,-339901266.923532,-16755426.1339456
1426048487.42592,2357,534887,0.425919241039082,214933810.80177,-339922994.575961,-16756696.354518
1426048488.42592,2357,534888,0.425919241039082,214919456.388424,-339952770.552427,-16758246.6634402
1426048489.42592,2357,534889,0.425919241039082,214891050.496811,-339961391.159952,-16757766.3839524
1426048490.42592,2357,534890,0.425919241039082,214857663.930887,-339962412.873423,-16757393.6781186
1426048491.42592,2357,534891,0.425919241039082,214811648.032895,-339944674.626219,-16756234.984869
1426048492.42592,2357,534892,0.425919241039082,214816511.585555,-340003606.75589,-16759073.7173946
1426048493.42592,2357,534893,0.425919241039082,214787674.977923,-340011475.724727,-16759153.0847614
1426048494.42592,2357,534894,0.425919241039082,214766411.596179,-340030854.551912,-16759670.1803958
1426048495.42592,2357,534895,0.425919241039082,214738421.020609,-340040298.66784,-16760151.7325033
1426048496.42592,2357,534896,0.425919241039082,214716430.326767,-340058515.11266,-16760682.3905235
1426048497.42592,2357,534897,0.425919241039082,214675109.341471,-340047652.704365,-16759580.3452768
1426048498.42592,2357,534898,0.425919241039082,214660828.209995,-340077821.504516,-16761435.9955828
1426048499.42592,2357,534899,0.425919241039082,214622604.947441,-340071548.690656,-16760134.9571013
1426048500.42592,2357,534900,0.425919241039082,214616312.856477,-340113572.65211,-16762305.3168733
1426048501.42592,2357,534901,0.425919241039082,214581506.482369,-340112659.399516,-16761774.7591951
1426048502.42592,2357,534902,0.425919241039082,214574233.304019,-340153227.68786,-16763630.565979
1426048503.42592,2357,534903,0.425919241039082,214546049.347708,-340162131.793468,-16763502.3239484
1426048504.42592,2357,534904,0.425919241039082,214514252.178871,-340165558.350034,-16762956.5916312
1426048505.42592,2357,534905,0.425919241039082,214495059.259229,-340188210.016726,-16764131.8217965
1426048506.42592,2357,534906,0.425919241039082,214477120.424568,-340212824.865885,-16765463.4421785
1426048507.42592,2357,534907,0.425919241039082,214438458.664432,-340205692.949601,-16764403.7576134
1426048508.42592,2357,534908,0.425919241039082,214420911.397418,-340230972.002393,-16765855.324744
1426048509.42592,2357,534909,0.425919241039082,214393044.155576,-340240268.913219,-16765699.3729154
1426048510.42592,2357,534910,0.425919241039082,214380046.932117,-340272374.447205,-16767155.3515423
1426048511.42592,2357,534911,0.425919241039082,214342822.688072,-340267601.289346,-16766600.0018797
1426048512.42592,2357,534912,0.425919241039082,214326782.668117,-340295137.895926,-16767691.2237782
1426048513.42592,2357,534913,0.425919241039082,214292107.753555,-340294013.539508,-16767179.3250668
1426048514.42592,2357,534914,0.425919241039082,214261366.330807,-340299262.225077,-16767161.9395212
1426048515.42592,2357,534915,0.425919241039082,214260159.518307,-340349045.513093,-16769212.3462748
1426048516.42592,2357,534916,0.425919241039082,214218800.143107,-340338108.67645,-16768542.4846949
1426048517.42592,2357,534917,0.425919241039082,214209713.762273,-340375933.721102,-16769724.6535996
1426048518.42592,2357,534918,0.425919241039082,214180438.813224,-340383244.702157,-16770909.3918163
1426048519.42592,2357,534919,0.425919241039082,214161636.370073,-340406458.843777,-16771595.8868671
1426048520.42592,2357,534920,0.425919241039082,214129535.299857,-340409448.651379,-16771142.3374707
1426048521.42592,2357,534921,0.425919241039082,214130888.907893,-340463181.095139,-16774005.5755818
1426048522.42592,2357,534922,0.425919241039082,214077960.455945,-340434654.232626,-16771821.7735355
1426048523.42592,2357,534923,0.425919241039082,214051851.053993,-340446643.516682,-16771913.8010108
1426048524.42592,2357,534924,0.425919241039082,214034046.510675,-340471291.519896,-16772768.8335534
1426048525.42592,2357,534925,0.425919241039082,214018078.095982,-340498980.082767,-16774348.0649897
1426048526.42592,2357,534926,0.425919241039082,213987178.378433,-340503780.730393,-16774062.0345368
1426048527.42592,2357,534927,0.425919241039082,213971239.181349,-340531375.476891,-16775328.8171043
1426048528.42592,2357,534928,0.425919241039082,213936437.247953,-340530279.812523,-16774813.2580365
1426048529.42592,2357,534929,0.425919241039082,213924999.210192,-340564471.741622,-16776268.4220362
1426048530.42592,2357,534930,0.425919241039082,213883825.73806,-340553892.88808,-16775748.3951621
1426048531.42592,2357,534931,0.425919241039082,213874701.889205,-340591768.234623,-16776928.7591831
1426048532.42592,2357,534932,0.425919241039082,213848173.566854,-340603175.145535,-16777481.4735326
1426048533.42592,2357,534933,0.425919241039082,213818710.01476,-340610216.673962,-16776963.8103402
1426048534.42592,2357,534934,0.425919241039082,213799292.421416,-340632446.631232,-16778681.0142108
1426048535.42592,2357,534935,0.425919241039082,213778505.19658,-340652689.536436,-16778861.5479793
1426048536.42592,2357,534936,0.425919241039082,213743571.519679,-340651392.886866,-16778520.6226875
1426048537.42592,2357,534937,0.425919241039082,213727134.883419,-340678221.453139,-16780102.7205477
1426048538.42592,2357,534938,0.425919241039082,213705222.235101,-340696704.40177,-16780298.1301707
1426048539.42592,2357,534939,0.425919241039082,213679907.948859,-340710048.010338,-16780293.2524581
1426048540.42592,2357,534940,0.425919241039082,213634710.674107,-340693006.84524,-16779198.3246856
1426048541.42592,2357,534941,0.425919241039082,213620838.936224,-340723765.761497,-16780588.6606657
1426048542.42592,2357,534942,0.425919241039082,213610086.649289,-340759395.942134,-16782484.4511562
1426048543.42592,2357,534943,0.425919241039082,213586596.219388,-340775220.085025,-16782956.2862704
1426048544.42592,2357,534944,0.425919241039082,213557806.693557,-340783453.076415,-16782836.072619
1426048545.42592,2357,534945,0.425919241039082,213528792.309746,-340791028.033584,-16783291.6398926
1426048546.42592,2357,534946,0.425919241039082,213512082.452833,-340817405.528867,-16783668.6909058
1426048547.42592,2357,534947,0.425919241039082,213488803.873884,-340833815.102511,-16784812.3278154
1426048548.42592,2357,534948,0.425919241039082,213462185.408032,-340845115.278039,-16784708.3841543
1426048549.42592,2357,534949,0.425919241039082,213434603.13664,-340855039.953172,-16785127.7055164
1426048550.42592,2357,534950,0.425919241039082,213419478.632876,-340883757.396397,-16785970.1247601
1426048551.42592,2357,534951,0.425919241039082,213389095.901485,-340889327.052247,-16786224.303664
1426048552.42592,2357,534952,0.425919241039082,213359148.205413,-340895696.589263,-16786596.9874854
1426048553.42592,2357,534953,0.425919241039082,213350789.371333,-340934769.448961,-16787901.3966751
1426048554.42592,2357,534954,0.425919241039082,213315169.882077,-340932263.540902,-16787612.1359407
1426048555.42592,2357,534955,0.425919241039082,213294912.036526,-340953343.1045,-16788194.1596171
1426048556.42592,2357,534956,0.425919241039082,213273081.473462,-340971924.355011,-16788771.6294279
1426048557.42592,2357,534957,0.425919241039082,213243699.470839,-340979053.774313,-16789145.894623
1426048558.42592,2357,534958,0.425919241039082,213219193.297993,-340993641.041179,-16789433.0714727
1426048559.42592,2357,534959,0.425919241039082,213199061.780218,-341014804.425185,-16790307.0106462
1426048560.42592,2357,534960,0.425919241039082,213173330.429234,-341027438.324522,-16790460.2038812
1426048561.42592,2357,534961,0.425919241039082,213145699.280961,-341037303.581849,-16791061.590195
1426048562.42592,2357,534962,0.425919241039082,213119894.621228,-341049699.720924,-16790982.6133512
1426048563.42592,2357,534963,0.425919241039082,213096097.36836,-341065509.705696,-16791657.7075311
1426048564.42592,2357,534964,0.425919241039082,213066003.224453,-341071366.232792,-16791784.3942738
1426048565.42592,2357,534965,0.425919241039082,213050381.879061,-341099615.516484,-16792726.3904005
1426048566.42592,2357,534966,0.425919241039082,213031750.645724,-341122923.009682,-16793409.549799
1426048567.42592,2357,534967,0.425919241039082,212995423.95683,-341119633.384392,-16793365.2685086
1426048568.42592,2357,534968,0.425919241039082,212972086.791174,-341135803.683175,-16793821.3507165
1426048569.42592,2357,534969,0.425919241039082,212962737.511888,-341173476.719038,-16794983.2659527
1426048570.42592,2357,534970,0.425919241039082,212919843.891763,-341159824.661966,-16794446.035142
1426048571.42592,2357,534971,0.425919241039082,212905466.048764,-341189928.306064,-16795514.6462003
1426048572.42592,2357,534972,0.425919241039082,212882210.405167,-341206329.837686,-16796008.8203
1426048573.42592,2357,534973,0.425919241039082,212852460.763083,-341213022.643904,-16796264.0665519
1426048574.42592,2357,534974,0.425919241039082,212829515.292149,-341229697.363862,-16796686.7302072
1426048575.42592,2357,534975,0.425919241039082,212814207.159208,-341258418.197726,-16797642.8976637
1426048576.42592,2357,534976,0.425919241039082,212785906.422194,-341267213.627476,-16797978.4849177
1426048577.42592,2357,534977,0.425919241039082,212759036.207669,-341278128.780895,-16798283.3494463
1426048578.42592,2357,534978,0.425919241039082,212730098.776542,-341285784.960584,-16798460.4347116
1426048579.42592,2357,534979,0.425919241039082,212709850.555914,-341306889.697301,-16799131.6512148
1426048580.42592,2357,534980,0.425919241039082,212690048.036976,-341328610.758216,-16799851.5231887
1426048581.42592,2357,534981,0.425919241039082,212663889.421283,-341340569.129043,-16800225.3760133
1426048582.42592,2357,534982,0.425919241039082,212636699.992438,-341351009.042805,-16800548.2543206
1426048583.42592,2357,534983,0.425919241039082,212615724.436512,-341370984.724339,-16801195.6929721
1426048584.42592,2357,534984,0.425919241039082,212600537.550878,-341399721.506864,-16802058.4986774
1426048585.42592,2357,534985,0.425919241039082,212568268.043386,-341402331.53271,-16802098.6503831
1426048586.42592,2357,534986,0.425919241039082,212547768.554271,-341423046.417602,-16802796.9321725
1426048587.42592,2357,534987,0.425919241039082,212517107.874702,-341428061.042914,-16802935.1249188
1426048588.42592,2357,534988,0.425919241039082,212501600.431733,-341456498.106623,-16803841.876373
1426048589.42592,2357,534989,0.425919241039082,212468559.454232,-341457785.640909,-16803825.394218
1426048590.42592,2357,534990,0.425919241039082,212441600.179685,-341468630.010238,-16804156.7578867
1426048591.42592,2357,534991,0.425919241039082,212423250.918274,-341492593.611546,-16804929.110368
1426048592.42592,2357,534992,0.425919241039082,212401927.334037,-341512068.540462,-16805548.0329463
1426048593.42592,2357,534993,0.425919241039082,212382362.905458,-341534207.523062,-16806296.4330174
1426048594.42592,2357,534994,0.425919241039082,212355236.381072,-341544625.485129,-16806595.6685048
1426048595.42592,2357,534995,0.425919241039082,212314060.07756,-341533569.023968,-16806144.3787091
1426048596.42592,2357,534996,0.425919241039082,212296138.129411,-341558184.037968,-16806949.5277109
1426048597.42592,2357,534997,0.425919241039082,212277407.514737,-341581578.538526,-16807658.9907572
1426048598.42592,2357,534998,0.425919241039082,212252606.511982,-341595781.432418,-16808204.4928779
1426048599.42592,2357,534999,0.425919241039082,212231510.367547,-341615608.577034,-16808853.0308526
1426048600.42592,2357,535000,0.425919241039082,212202703.431043,-341623440.281525,-16809038.0764589
1426048601.42592,2357,535001,0.425919241039082,212188629.510792,-341653906.852777,-16809976.2344826
1426048602.42592,2357,535002,0.425919241039082,212169631.206423,-341676851.305084,-16810709.8992136
1426048603.42592,2357,535003,0.425919241039082,212132972.207105,-341672787.235471,-16810570.8614324
1426048604.42592,2357,535004,0.425919241039082,212099445.732338,-341673378.344134,-16810515.1877281
1426048605.42592,2357,535005,0.425919241039082,212083456.167081,-341701133.441359,-16811446.1764315
1426048606.42592,2357,535006,0.425919241039082,212062278.955606,-341720679.802726,-16812036.9223703
1426048607.42592,2357,535007,0.425919241039082,212036276.488665,-341732962.832203,-16812446.1073309
1426048608.42592,2357,535008,0.425919241039082,212000576.930733,-341730234.04575,-16812325.1145339
1426048609.42592,2357,535009,0.425919241039082,211988091.238081,-341763268.897256,-16813398.0633863
1426048610.42592,2357,535010,0.425919241039082,211973040.80716,-341792413.721206,-16814367.9631843
1426048611.42592,2357,535011,0.425919241039082,211929422.674583,-341777458.576076,-16813812.3160762
1426048612.42592,2357,535012,0.425919241039082,211913622.567301,-341805360.360932,-16814660.0000679
1426048613.42592,2357,535013,0.425919241039082,211888890.796091,-341819577.19577,-16815170.8223699
1426048614.42592,2357,535014,0.425919241039082,211872654.085131,-341846770.012528,-16815998.9977963
1426048615.42592,2357,535015,0.425919241039082,211840994.433975,-341850248.036952,-16816113.4724254
1426048616.42592,2357,535016,0.425919241039082,211817961.47626,-341867202.776479,-16816733.1053257
1426048617.42592,2357,535017,0.425919241039082,211785824.365436,-341869968.483285,-16816732.6805044
1426048618.42592,2357,535018,0.425919241039082,211769015.222662,-341896307.382543,-16817525.2534514
1426048619.42592,2357,535019,0.425919241039082,211749925.721553,-341919133.628471,-16818298.3572445
1426048620.42592,2357,535020,0.425919241039082,211717943.205116,-341922198.737367,-16818395.3908181
1426048621.42592,2357,535021,0.425919241039082,211689957.810886,-341931231.643102,-16818597.6487664
1426048622.42592,2357,535022,0.425919241039082,211667527.75812,-341949066.362889,-16819190.8970925
1426048623.42592,2357,535023,0.425919241039082,211646393.788458,-341968778.37755,-16819861.0396508
1426048624.42592,2357,535024,0.425919241039082,211617550.62228,-341976700.794545,-16820116.1871271
1426048625.42592,2357,535025,0.425919241039082,211602731.471941,-342005910.994061,-16820948.6251687
1426048626.42592,2357,535026,0.425919241039082,211573204.472941,-342012691.081269,-16821120.2582933
1426048627.42592,2357,535027,0.425919241039082,211546453.601436,-342023804.767141,-16821509.3061587
1426048628.42592,2357,535028,0.425919241039082,211536169.315983,-342060329.728005,-16822738.970562
1426048629.42592,2357,535029,0.425919241039082,211506299.508002,-342066517.521039,-16822869.1413061
1426048630.42592,2357,535030,0.425919241039082,211484725.389585,-342085603.592701,-16823506.6938927
1426048631.42592,2357,535031,0.425919241039082,211448498.567075,-342082056.019033,-16823364.1141348
1426048632.42592,2357,535032,0.425919241039082,211416844.100746,-342085658.068638,-16823426.0494225
1426048633.42592,2357,535033,0.425919241039082,211406618.701431,-342122103.03742,-16824591.5043639
1426048634.42592,2357,535034,0.425919241039082,211376152.389525,-342127515.38032,-16824799.7325431
1426048635.42592,2357,535035,0.425919241039082,211364871.771876,-342162321.601618,-16825873.175315
1426048636.42592,2357,535036,0.425919241039082,211326436.715225,-342155349.590635,-16825624.8184435
1426048637.42592,2357,535037,0.425919241039082,211310158.584633,-342182591.11152,-16826494.8974435
1426048638.42592,2357,535038,0.425919241039082,211277989.396041,-342185157.622172,-16826498.4517145
1426048639.42592,2357,535039,0.425919241039082,211252631.892471,-342198394.527873,-16826888.9790884
1426048640.42592,2357,535040,0.425919241039082,211242835.666858,-342235725.69402,-16828162.237923
1426048641.42592,2357,535041,0.425919241039082,211214689.84749,-342244541.410893,-16828400.9817587
1426048642.42592,2357,535042,0.425919241039082,211184349.740642,-342250149.323339,-16828588.5672372
1426048643.42592,2357,535043,0.425919241039082,211169535.304784,-342279576.563907,-16829560.1344467
1426048644.42592,2357,535044,0.425919241039082,211134511.564422,-342277919.510731,-16829490.7954907
1426048645.42592,2357,535045,0.425919241039082,211122227.947403,-342311283.608518,-16830536.8202024
1426048646.42592,2357,535046,0.425919241039082,211089754.798694,-342313602.189486,-16830634.0608706
1426048647.42592,2357,535047,0.425919241039082,211064132.633696,-342326355.595763,-16831012.952204
1426048648.42592,2357,535048,0.425919241039082,211043377.143851,-342346575.784782,-16831612.124809
1426048649.42592,2357,535049,0.425919241039082,211020935.289669,-342364423.337705,-16832256.6110738
1426048650.42592,2357,535050,0.425919241039082,210991798.349486,-342371526.672383,-16832329.9996237
1426048651.42592,2357,535051,0.425919241039082,210973398.928829,-342395746.469421,-16833255.3983161
1426048652.42592,2357,535052,0.425919241039082,210937901.11799,-342393063.278114,-16833042.8721597
1426048653.42592,2357,535053,0.425919241039082,210919343.01721,-342416865.573424,-16833863.7422079
1426048654.42592,2357,535054,0.425919241039082,210894677.617761,-342431219.963648,-16834336.8896565
1426048655.42592,2357,535055,0.425919241039082,210873146.118677,-342450298.721067,-16834891.3071082
1426048656.42592,2357,535056,0.425919241039082,210849606.364968,-342466249.670324,-16835411.5058269
1426048657.42592,2357,535057,0.425919241039082,210831041.916344,-342490223.622154,-16836269.5491639
1426048658.42592,2357,535058,0.425919241039082,210798121.322734,-342491630.660967,-16836222.6753254
1426048659.42592,2357,535059,0.425919241039082,210772696.92455,-342504589.032795,-16836609.0878545
1426048660.42592,2357,535060,0.425919241039082,210727386.013615,-342486875.990608,-16835957.2360518
1426048661.42592,2357,535061,0.425919241039082,210727888.900435,-342540168.524722,-16837757.3976986
1426048662.42592,2357,535062,0.425919241039082,210695098.937304,-342541783.525909,-16837703.5910712
1426048663.42592,2357,535063,0.425919241039082,210681368.645423,-342573082.810694,-16838789.9293391
1426048664.42592,2357,535064,0.425919241039082,210655945.873026,-342586139.572515,-16839178.6438464
1426048665.42592,2357,535065,0.425919241039082,210627418.581599,-342594344.124728,-16839396.8075978
1426048666.42592,2357,535066,0.425919241039082,210606541.210496,-342614444.032516,-16839992.8099732
1426048667.42592,2357,535067,0.425919241039082,210574592.982513,-342617522.046244,-16840095.9734211
1426048668.42592,2357,535068,0.425919241039082,210554006.585327,-342638153.946384,-16840799.9844206
1426048669.42592,2357,535069,0.425919241039082,210526890.19299,-342648560.91347,-16841062.9809613
1426048670.42592,2357,535070,0.425919241039082,210510571.36051,-342676070.157443,-16842092.2410892
1426048671.42592,2357,535071,0.425919241039082,210487967.926671,-342693319.454832,-16842576.4770202
1426048672.42592,2357,535072,0.425919241039082,210463730.549486,-342708242.258487,-16843018.0088764
1426048673.42592,2357,535073,0.425919241039082,210436594.843213,-342718539.854463,-16843266.3005435
1426048674.42592,2357,535074,0.425919241039082,210424099.967001,-342751903.929242,-16844431.8703654
1426048675.42592,2357,535075,0.425919241039082,210392425.011649,-342755306.290587,-16844521.6602476
1426048676.42592,2357,535076,0.425919241039082,210355652.426784,-342750701.530856,-16844306.1627684
1426048677.42592,2357,535077,0.425919241039082,210331824.247454,-342766172.036468,-16844822.7609698
1426048678.42592,2357,535078,0.425919241039082,210309371.508785,-342784054.196646,-16845389.2426339
1426048679.42592,2357,535079,0.425919241039082,210289410.855173,-342805535.997241,-16846069.2664802
1426048680.42592,2357,535080,0.425919241039082,210266863.570695,-342822995.699678,-16846577.394474
1426048681.42592,2357,535081,0.425919241039082,210239629.04433,-342833429.774212,-16846970.8430459
1426048682.42592,2357,535082,0.425919241039082,210211009.97338,-342841546.729112,-16847207.6741208
1426048683.42592,2357,535083,0.425919241039082,210195936.970369,-342870759.866787,-16848157.6143756
1426048684.42592,2357,535084,0.425919241039082,210167811.269196,-342879582.358931,-16848413.8713007
1426048685.42592,2357,535085,0.425919241039082,210146669.243037,-342899319.589422,-16849053.4957444
1426048686.42592,2357,535086,0.425919241039082,210117983.362911,-342907469.259583,-16849346.3103872
1426048687.42592,2357,535087,0.425919241039082,210094982.544949,-342924206.463968,-16849836.4405938
1426048688.42592,2357,535088,0.425919241039082,210082272.019424,-342957132.359327,-16850912.5487957
1426048689.42592,2357,535089,0.425919241039082,210040597.950189,-342944843.263658,-16850469.4395468
1426048690.42592,2357,535090,0.425919241039082,210023943.048206,-342971696.762712,-16851379.9753639
1426048691.42592,2357,535091,0.425919241039082,209997372.300574,-342983051.435295,-16851769.931574
1426048692.42592,2357,535092,0.425919241039082,209968295.19169,-342990180.601771,-16851818.2602719
1426048693.42592,2357,535093,0.425919241039082,209942737.241905,-343003183.355198,-16852309.7897948
1426048694.42592,2357,535094,0.425919241039082,209927282.320162,-343031803.310832,-16853229.90726
1426048695.42592,2357,535095,0.425919241039082,209893642.15624,-343032004.307234,-16853169.9587824
1426048696.42592,2357,535096,0.425919241039082,209874010.66063,-343054153.584127,-16853903.6840309
1426048697.42592,2357,535097,0.425919241039082,209856784.512713,-343080026.65989,-16854747.68784
1426048698.42592,2357,535098,0.425919241039082,209832644.157263,-343095236.809072,-16855255.4264723
1426048699.42592,2357,535099,0.425919241039082,209811409.480148,-343114818.453484,-16855900.8450151
1426048700.42592,2357,535100,0.425919241039082,209779223.825583,-343117113.861721,-16855886.2120262
1426048701.42592,2357,535101,0.425919241039082,209753408.990395,-343129729.470435,-16856316.5952429
1426048702.42592,2357,535102,0.425919241039082,209740270.203257,-343161986.35344,-16857362.6127393
1426048703.42592,2357,535103,0.425919241039082,209704881.471461,-343159506.784001,-16857251.6502223
1426048704.42592,2357,535104,0.425919241039082,209686486.769163,-343183575.518946,-16858026.706161
1426048705.42592,2357,535105,0.425919241039082,209660635.654261,-343195970.275567,-16858397.390267
1426048706.42592,2357,535106,0.425919241039082,209639534.100069,-343215819.742919,-16859061.0515656
1426048707.42592,2357,535107,0.425919241039082,209605911.265937,-343216080.668021,-16859014.002237
1426048708.42592,2357,535108,0.425919241039082,209574399.695923,-343219634.891492,-16859061.7675713
1426048709.42592,2357,535109,0.425919241039082,209555720.7094,-343243245.490959,-16859845.0141927
1426048710.42592,2357,535110,0.425919241039082,209537011.513169,-343266982.530593,-16860715.9682679
1426048711.42592,2357,535111,0.425919241039082,209533709.760546,-343314554.004425,-16862260.3571337
1426048712.42592,2357,535112,0.425919241039082,209485257.677685,-343291348.401681,-16861315.862681
1426048713.42592,2357,535113,0.425919241039082,209469798.936809,-343320155.032109,-16862338.1107433
1426048714.42592,2357,535114,0.425919241039082,209438448.431115,-343323948.64473,-16862453.2638105
1426048715.42592,2357,535115,0.425919241039082,209412822.751474,-343336734.703984,-16862825.0755963
1426048716.42592,2357,535116,0.425919241039082,209390694.068895,-343354890.472806,-16863399.6167031
1426048717.42592,2357,535117,0.425919241039082,209367603.852165,-343371620.679274,-16863888.8780544
1426048718.42592,2357,535118,0.425919241039082,209340178.52415,-343381661.122738,-16864271.0533825
1426048719.42592,2357,535119,0.425919241039082,209329474.293822,-343417756.064972,-16865447.9382237
1426048720.42592,2357,535120,0.425919241039082,209288131.889308,-343406047.108479,-16865074.6972999
1426048721.42592,2357,535121,0.425919241039082,209274214.964764,-343437057.826394,-16866075.0511778
1426048722.42592,2357,535122,0.425919241039082,209247385.294717,-343447774.417164,-16866309.9196231
1426048723.42592,2357,535123,0.425919241039082,209223432.001717,-343463361.882729,-16866909.1189255
1426048724.42592,2357,535124,0.425919241039082,209198149.572934,-343476621.512269,-16867275.374136
1426048725.42592,2357,535125,0.425919241039082,209166537.784696,-343479926.227246,-16867352.5895687
1426048726.42592,2357,535126,0.425919241039082,209156795.115493,-343517653.045019,-16868661.4947194
1426048727.42592,2357,535127,0.425919241039082,209126294.164219,-343522468.929146,-16868617.1210257
1426048728.42592,2357,535128,0.425919241039082,209107628.339153,-343546311.885586,-16869494.0385041
1426048729.42592,2357,535129,0.425919241039082,209069011.429681,-343538774.478376,-16869243.2360699
1426048730.42592,2357,535130,0.425919241039082,209050913.821931,-343563317.652564,-16870036.8882163
1426048731.42592,2357,535131,0.425919241039082,209034104.387797,-343589870.261558,-16870922.6117129
1426048732.42592,2357,535132,0.425919241039082,209009982.573218,-343604883.297796,-16871299.4509394
1426048733.42592,2357,535133,0.425919241039082,208973466.690011,-343600725.590156,-16871202.0264157
1426048734.42592,2357,535134,0.425919241039082,208948333.4581,-343614205.54606,-16871594.1354678
1426048735.42592,2357,535135,0.425919241039082,208933974.890025,-343644764.065601,-16872689.6693101
1426048736.42592,2357,535136,0.425919241039082,208893787.839667,-343634343.028298,-16872143.5832384
1426048737.42592,2357,535137,0.425919241039082,208881700.138456,-343668715.992334,-16873434.5076372
1426048738.42592,2357,535138,0.425919241039082,208853630.760516,-343677424.472821,-16873593.4705112
1426048739.42592,2357,535139,0.425919241039082,208858662.276928,-343738305.62666,-16875660.0228423
1426048740.42592,2357,535140,0.425919241039082,208821071.234414,-343732239.174073,-16875398.9315379
1426048741.42592,2357,535141,0.425919241039082,208788954.470288,-343734766.7087,-16875457.6203883
1426048742.42592,2357,535142,0.425919241039082,208771707.517879,-343760796.20823,-16876391.5153519
1426048743.42592,2357,535143,0.425919241039082,208775618.568141,-343820013.196256,-16878444.0691559
1426048744.42592,2357,535144,0.425919241039082,208702906.431709,-343758497.010753,-16876100.2939631
